"source","titre","prix","type_bien","type_annonce","quartier","ville","surface_m2","nb_chambres","nb_sdb","nb_salons","description","date_publication","vendeur","caracteristiques"
"voursa.com","دارين عل كدروه عرفات الرسمي فيهم باتيك","3200000","Appartement/Maison","Vente","Arafat","Nouakchott","280.0","6.0","","4.0","على كدروه عرفات الرسمي قرب الداي 18 ومؤجرين دخلهم معتبر 
ملاحظة للراغبين في شراء أو إيجار أو بيع دار أو نيمرو ماعليكم سوى التواصل معنا والله المستعان","2026-01-22","","type de propriété: Villa | 2 balcon(s) | Taille rue: N/A | Proche de: داي18"
"voursa.com","نيمرو من موديل M أفكرن ","3700000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","نيمرو من موديل M أفكرن مساحة 600م٢ ب 37","2025-06-09","","Taille rue: N/A | Proche de: طريق انواذيبو "
"voursa.com","فرصة نادرة ديبلكس في سكتير 4 بتصميم عصري حديث وخرافي ","6500000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","200.0","6.0","","5.0","فرصة نادرة ديبلكس في سكتير 4 قرب كدوره الشارة بتصميم عصري حديث وخرافي يتربع على مساحة 200م٢ يقع بحي راقي وهادئ الثمن 65 مليون حد شاري يُفاهم أمعاه","2025-09-09","","Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: كدروه الشارة  | Garage"
"voursa.com","ابرتماهات فعين الطلح ","8500000","Local commercial/industriel","Vente","Teyarett","Nouakchott","180.0","","","","ابرتماهات فعين الطلح امدخلين 680الف ","2025-12-28","","Taille rue: N/A | Proche de: كدروه الطينطان "
"voursa.com","نيمرو ف سكجيم m للبيع ","2200000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نيمرو من سكجيم m مساحة 300م# مبيوع ب 22مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-07-19","","Taille rue: N/A | Proche de: سكجيم m"
"voursa.com","نيمرو من الأساتذة إعلى شارع 30 وفكرن ","5500000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","نيمرو من الأساتذة إعلى شارع 30 وفكرن ب 55","2025-09-26","","Taille rue: N/A | Proche de: معهد المهندسين "
"voursa.com","نيمرو في المطار القديم","1450000","Terrain","Vente","Dar Naim","Nouakchott","400.0","","","","نيمرو فبلوك 64","2025-11-13","","Taille rue: N/A | Proche de: المطار"
"voursa.com","200م2 في سكتير2 فكرن نظيفة حذا الجامعة","2300000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","الموقع راكب ونظيف تبارك الله 
ملاحظة للراغبين في شراء او بيع دار او نيمرو ماعليكم سوى التواصل معنا والله المستعان","2026-02-24","","Taille rue: N/A | Proche de: الجامعة"
"voursa.com","نيمرو فكرن من بوش 9 للبيع ","4000000","Terrain","Vente","Tevragh Zeina","Nouakchott","532.0","","","","السلام عليكم هذ نيمرو من بوش 9 فكرن مساحة 534م# فرصة مبيوع ب 40مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-09-02","","Taille rue: N/A | Proche de: بوش 9"
"voursa.com","دار للبيـــــــــــــــــــــع أفي H3كدامسدالمجلسي حدعندو دار للبيع ايتواصل معاي ول نمرو","3800000","Appartement/Maison","Vente","Teyarett","Nouakchott","216.0","3.0","","2.0","ذاك دار للبيـــــــــــــــــــــع اف H3 فاتح اعل ابرك مبيوعه ب 38مليون حد مهتم يتواصل معاي27273277","2025-10-20","","1 balcon(s) | Taille rue: N/A | Proche de: دار للبيـــــــــــــــــــــع أفي H3كدامسدالمجسلي"
"voursa.com","نيمرو من الأساتذة فاتح إعلى المعهد ","4600000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","نيمرو من الأساتذة فاتح إعلى المعهد مساحة 600م٢ مبيوع ب 46","2025-09-06","","Taille rue: N/A | Proche de: معهد المهندسين "
"voursa.com","عماره بدخله احذ لكبيد ","7000000","Appartement/Maison","Vente","Arafat","Nouakchott","180.0","25.0","","4.0","عماره فيه ياير من شي  دخله 600الف شهريا سعر 70 مليون  قابل للنقاش حد ايدور اي تلفنل 26678975.36147216","2025-11-04","","Titre foncier | 4 balcon(s) | Taille rue: 30.00 | Proche de: لكبيد "
"voursa.com","150م² من سكتير3 قرب الجامعة موقعها راكب","1000000","Terrain","Vente","Tevragh Zeina","Nouakchott","150.0","","","","نظيفة تبارك الله وشارعها كبير ومافيها الملح وزين تبارك الله 
ملاحظة للراغبين في شراء او بيع نيمرو او دار ماعليكم سوى التواصل معنا والله المستعان ","2025-03-29","","Taille rue: N/A | Proche de: الجامعة "
"voursa.com","دار للبيـــــــــــــــــــــع الفلوجة ","2200000","Appartement/Maison","Vente","Arafat","Nouakchott","150.0","3.0","","2.0","دار للبيـــــــــــــــــــــع الفلوجة فيه اثلت ابيوت وجلسه وكوزين أودوشات منقوش مكروي مبيوعه ب 22 مليون حد مهتم يتواصل معاي واتساب 27273277","2025-10-02","","1 balcon(s) | Taille rue: 15.00 | Proche de: دار للبيـــــــــــــــــــــع الفلوجة "
"voursa.com","قطعة أرضية في دبي ","200000","Terrain","Vente","Toujounine","Nouakchott","120.0","","","","* قطعة أرضية في دبي أمبلكة 9 في الكرن وعلي الشارع كبير وفاتح علي رامبلة مكان حي باالسكان وباالقرب من المسجد ومحلات تجارية 

* فوندسيوه بوتيك : 4×4

* المساحة : 120م²


 الواتساب / 44561210
","2025-12-08","","Taille rue: N/A | Proche de: أمبلكة 9"
"voursa.com","نيمرو أفكرن من سكوجيم M إسكان ","2750000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","521 من سكوجيم M إسكان ب 27,5","2025-09-02","","Taille rue: N/A | Proche de: ستى بلاج"
"voursa.com","نص من سكتير 3 بلوكات","1900000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","*نصف 300 م² من بلوكات سكتير 3 ب 19 مليون*","2025-07-17","","Taille rue: N/A | Proche de: طب القلب"
"voursa.com","نمرو للبيـــــع في تيارت  i5","1650000","Terrain","Vente","Teyarett","Nouakchott","216.0","","","","فرصة نمرو للبيـــــع في تيارت  i5
المساحة: 216 م² شارع 10 م
السعر: 16,5 مليون 
واتساب 22608090 فقط للجدين ","2025-08-30","","Taille rue: N/A | Proche de: كدروه السنوار "
"voursa.com","نيمرو فعين الطلح","650000","Terrain","Vente","Tevragh Zeina","Nouakchott","120.0","","","","*عندن ذاك نمرو للبيــــــــــــــــــــــع في سكوجيم  عين طلح  120 م² فكرن و فاتح على بارك( اوراقو مصكله)مبيوع ب 6 مليون و 500 الف*","2025-04-03","","Taille rue: N/A | Proche de: سوكوجيم عين الطلح"
"voursa.com","نيمرو ف المربع الذهي فلگرن علي شارع 20 وعلي شارع 15","5000000","Terrain","Vente","Tevragh Zeina","Nouakchott","570.0","","","","نيمرو ف المربع الذهي فلگرن علي شارع 20 وعلي شارع 15","2025-12-11","","Titre foncier | Taille rue: N/A | Proche de: المربع الذهبي "
"voursa.com","نيمرو فكرن من سكتير 6 للبيع ","7000000","Terrain","Vente","Tevragh Zeina","Nouakchott","700.0","","","","السلام عليكم هذ نيمرو قكرن من سكتير 6 مساحة 700م# مبيوع ب 70مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2026-02-26","","Taille rue: 15.00 | Proche de: سكتير 6 "
"voursa.com","نيمرو ف موديل H suit","10500000","Terrain","Vente","Tevragh Zeina","Nouakchott","500.0","","","","*اعل طريق انواذيب  مبيوع ب105*
الوات-ساب : 33887733","2025-04-29","","Taille rue: N/A | Proche de: مطعم ام التونسي"
"voursa.com","فرصة فسكتير 6","4000000","Terrain","Vente","Tevragh Zeina","Nouakchott","875.0","","","","513 من سكتير 6 مبيوع ب 40 مليون ","2025-04-18","","Taille rue: N/A | Proche de: سكتير 6 افنور "
"voursa.com","سمع للبيع في تفرغ زينه سكتر5 فيه فصة اليوم","7500000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","300.0","8.0","","3.0","هاذي  السمع  زينه وكط اسكنة اشوي شارع اكبير وفا اتح ساحل قرب اطل الشار","2025-10-07","","Titre foncier | 3 balcon(s) | Taille rue: 20.00 | Proche de:  البياه | Caméra de sécurité | Meublé | Garage"
"voursa.com","نيمرو من اغنودرت للبيع ","1050000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نيمرو من اغنودرت مساحة  300م# مبيوع ب 10ملاين واخمس مائة للإستفسار أكثر اتصلوا على الرقم التالي 49546950","2025-11-17","","Taille rue: N/A | Proche de: اغنودرت "
"voursa.com","نيمرو من سكتير 3 ف نور","6000000","Terrain","Vente","Tevragh Zeina","Nouakchott","700.0","","","","مبيوع ب 60 شارع كبير من سكتير 3","2025-07-09","","Taille rue: N/A | Proche de: سكتير 3"
"voursa.com","نيمرو من القضاة","3400000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","رقم 102 من القضاة السعر 34","2025-07-05","","Taille rue: N/A | Proche de: القضاة"
"voursa.com","دار فكرفور بين مصحة النجاح و عيادة الرضي","1000000","Appartement/Maison","Vente","Arafat","Nouakchott","120.0","3.0","","2.0","دار فكرفور بين مصحة النجاح و عيادة الرضي","2025-10-28","","Titre foncier | 1 balcon(s) | Taille rue: 6.00 | Proche de: مصحة النجاح  | Meublé"
"voursa.com","دار جديدة فالفلوجة","2200000","Appartement/Maison","Vente","Arafat","Nouakchott","180.0","4.0","","2.0"," عندنا هذي الدار مافات نسكنت 
تمباع فالفلوجة
مساحتها : 180م٢
شارعها : 20م
فيها 4 غرف وجلسة وحمامات ومطبخ وگراج 
السعر : 22 مليون 
الواتساب : 33887733
 أي حد عندو دار تمباع ولل نيمرو يمباع يمشيهلنا ","2025-05-04","","1 balcon(s) | Taille rue: 25.00 | Proche de: الفلوجة | Garage"
"voursa.com","نيمرو فسكتير 1 بلوكات","3500000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","312 من سكتير 1 بلوكات فاتح على شارع ثلاثين مبيوع ب 35 ","2025-11-18","","Taille rue: N/A | Proche de: بلوكات"
"voursa.com","ديبلكس للبيع فسكتير 4 صحراوي قريب من گدرون","7200000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","200.0","7.0","","4.0","فرصة. للبيع  ديبلكس. للبيع.  فسكتير 4 الصحراوي. 
قريب من گدرون مساحة 200 م.  

تتكون من الطابق لأرضي. من صالون غرفة متوسطة جلسة مطبخ . حمام عمومي. مرآب كراج فناء خارجي. 

تتكون من الطابق العلوي  من 2 غرفة نوم  بحمامها غرفة جلسة حمام عمومي بلكونة. 

السعر 73مليون

رقم الهاتف,واتساب:32050518.","2025-07-21","","2 balcon(s) | Taille rue: 20.00 | Proche de: سكتير 4 | Garage"
"voursa.com","نمروللبيـــــــــــــــــــــع أفي الفلوجة ","650000","Terrain","Vente","Arafat","Nouakchott","120.0","","","","السلام عليكم عندن ذاك نمروللبيـــــــــــــــــــــع الفلوجة فاتح على شارع كبير مبيوعه ب 6مليون ونصف حد مهتم يتواصل معاي27273277","2025-10-07","","Taille rue: N/A | Proche de: نمروللبيـــــــــــــــــــــع أفي الفلوجة "
"voursa.com","نيمرو من اغنودرت","1050000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","*من اغنودرت 300 م² سعر الاخير 10 مليون و نص*","2025-09-21","","Taille rue: N/A | Proche de: غنودرت"
"voursa.com","منزل طابقين في عرفات قرب السوق الجديدة","10000","Appartement/Maison","Location","Arafat","Nouakchott","400.0","8.0","","2.0","منزل من طابقين في عرفات حمام الياسمين قرب السوق الجديد 
الطابق الأول صالون و بيتين و هول ومطبخ وحمام وفرندا كبيره 
الطابق الثاني صالون صالون و اربع غرف و فراند كبيره وحمام ","2025-05-01","","type de location: Location au mois | 1 balcon(s) | Taille rue: 8.00 | Proche de: حمام الياسمين "
